,threshold,label,precision (count),recall (count),f1 (count),precision (sum),recall (sum),f1 (sum)
393,39.0,3.0,0.5362318840579711,0.37755102040816324,0.4431137724550898,0.5035460992907801,0.7244897959183674,0.5941422594142259
394,39.0,4.0,0.8021978021978022,0.7227722772277227,0.7604166666666667,0.7747747747747747,0.8514851485148515,0.8113207547169811
395,39.0,5.0,0.2222222222222222,0.03773584905660377,0.06451612903225806,0.5,0.018867924528301886,0.03636363636363636
396,39.0,6.0,0.4302788844621514,0.9818181818181818,0.5983379501385042,0.8048780487804879,0.9,0.8497854077253219
397,39.0,7.0,0.8555555555555555,0.7857142857142857,0.8191489361702127,0.7924528301886793,0.8571428571428571,0.8235294117647058
398,39.0,8.0,0.0,0.0,0.0,0.42105263157894735,0.425531914893617,0.4232804232804233
399,39.0,9.0,0.6448598130841121,0.8214285714285714,0.7225130890052355,0.6226415094339622,0.7857142857142857,0.6947368421052631
400,40.0,0.0,0.0,0.0,0.0,0.5922330097087378,0.7176470588235294,0.648936170212766
401,40.0,1.0,0.2647702407002188,0.983739837398374,0.41724137931034483,0.7058823529411765,0.5853658536585366,0.64
402,40.0,2.0,0.803921568627451,0.40594059405940597,0.5394736842105263,0.6851851851851852,0.7326732673267327,0.708133971291866
403,40.0,3.0,0.6666666666666666,0.04081632653061224,0.07692307692307691,0.5035460992907801,0.7244897959183674,0.5941422594142259
404,40.0,4.0,0.864406779661017,0.504950495049505,0.6375000000000001,0.7747747747747747,0.8514851485148515,0.8113207547169811
405,40.0,5.0,0.32786885245901637,0.37735849056603776,0.3508771929824561,0.5,0.02830188679245283,0.053571428571428575
406,40.0,6.0,0.8969072164948454,0.7909090909090909,0.8405797101449276,0.8114754098360656,0.9,0.853448275862069
407,40.0,7.0,0.8461538461538461,0.673469387755102,0.75,0.7924528301886793,0.8571428571428571,0.8235294117647058
408,40.0,8.0,0.0,0.0,0.0,0.42105263157894735,0.425531914893617,0.4232804232804233
409,40.0,9.0,0.5461538461538461,0.8452380952380952,0.6635514018691588,0.6226415094339622,0.7857142857142857,0.6947368421052631
410,41.0,0.0,0.5882352941176471,0.7058823529411765,0.6417112299465241,0.5825242718446602,0.7058823529411765,0.6382978723404256
411,41.0,1.0,0.6283185840707964,0.5772357723577236,0.6016949152542374,0.6990291262135923,0.5853658536585366,0.6371681415929203
412,41.0,2.0,0.6513761467889908,0.7029702970297029,0.6761904761904761,0.6915887850467289,0.7326732673267327,0.7115384615384615
413,41.0,3.0,0.5319148936170213,0.5102040816326531,0.5208333333333334,0.49645390070921985,0.7142857142857143,0.5857740585774059
414,41.0,4.0,0.7468354430379747,0.5841584158415841,0.6555555555555554,0.7747747747747747,0.8514851485148515,0.8113207547169811
415,41.0,5.0,0.125,0.009433962264150943,0.017543859649122806,0.5,0.02830188679245283,0.053571428571428575
416,41.0,6.0,0.8347107438016529,0.9181818181818182,0.8744588744588745,0.8114754098360656,0.9,0.853448275862069
417,41.0,7.0,0.9117647058823529,0.3163265306122449,0.4696969696969697,0.7924528301886793,0.8571428571428571,0.8235294117647058
418,41.0,8.0,0.3883495145631068,0.425531914893617,0.40609137055837563,0.42105263157894735,0.425531914893617,0.4232804232804233
419,41.0,9.0,0.3291139240506329,0.9285714285714286,0.48598130841121495,0.6226415094339622,0.7857142857142857,0.6947368421052631
420,42.0,0.0,0.6521739130434783,0.17647058823529413,0.2777777777777778,0.594059405940594,0.7058823529411765,0.6451612903225806
421,42.0,1.0,0.5,0.6585365853658537,0.5684210526315789,0.6923076923076923,0.5853658536585366,0.6343612334801763
422,42.0,2.0,0.7818181818181819,0.42574257425742573,0.5512820512820512,0.6981132075471698,0.7326732673267327,0.714975845410628
423,42.0,3.0,0.40963855421686746,0.6938775510204082,0.5151515151515151,0.5035460992907801,0.7244897959183674,0.5941422594142259
424,42.0,4.0,0.8611111111111112,0.3069306930693069,0.45255474452554745,0.7747747747747747,0.8514851485148515,0.8113207547169811
425,42.0,5.0,0.4375,0.0660377358490566,0.11475409836065574,0.2857142857142857,0.018867924528301886,0.035398230088495575
426,42.0,6.0,0.6776315789473685,0.9363636363636364,0.7862595419847329,0.8048780487804879,0.9,0.8497854077253219
427,42.0,7.0,0.75,0.7959183673469388,0.7722772277227722,0.7924528301886793,0.8571428571428571,0.8235294117647058
428,42.0,8.0,0.3472222222222222,0.26595744680851063,0.30120481927710846,0.42105263157894735,0.425531914893617,0.4232804232804233
429,42.0,9.0,0.3691588785046729,0.9404761904761905,0.5302013422818792,0.6226415094339622,0.7857142857142857,0.6947368421052631
430,43.0,0.0,0.4127906976744186,0.8352941176470589,0.5525291828793775,0.5882352941176471,0.7058823529411765,0.6417112299465241
431,43.0,1.0,0.6753246753246753,0.42276422764227645,0.52,0.6923076923076923,0.5853658536585366,0.6343612334801763
432,43.0,2.0,0.6379310344827587,0.7326732673267327,0.6820276497695853,0.6981132075471698,0.7326732673267327,0.714975845410628
433,43.0,3.0,0.5471698113207547,0.5918367346938775,0.5686274509803921,0.5035460992907801,0.7244897959183674,0.5941422594142259
434,43.0,4.0,0.7714285714285715,0.801980198019802,0.7864077669902912,0.7747747747747747,0.8514851485148515,0.8113207547169811
435,43.0,5.0,0.25,0.05660377358490566,0.09230769230769231,0.3333333333333333,0.018867924528301886,0.03571428571428571
436,43.0,6.0,0.7651515151515151,0.9181818181818182,0.8347107438016529,0.8048780487804879,0.9,0.8497854077253219
437,43.0,7.0,0.75,0.8877551020408163,0.8130841121495328,0.7924528301886793,0.8571428571428571,0.8235294117647058
438,43.0,8.0,0.5,0.3723404255319149,0.42682926829268286,0.42105263157894735,0.425531914893617,0.4232804232804233
439,43.0,9.0,0.7073170731707317,0.6904761904761905,0.6987951807228916,0.6226415094339622,0.7857142857142857,0.6947368421052631
440,44.0,0.0,0.6111111111111112,0.12941176470588237,0.21359223300970875,0.5825242718446602,0.7058823529411765,0.6382978723404256
441,44.0,1.0,0.45132743362831856,0.8292682926829268,0.5845272206303725,0.6923076923076923,0.5853658536585366,0.6343612334801763
442,44.0,2.0,0.4057971014492754,0.8316831683168316,0.5454545454545455,0.6981132075471698,0.7326732673267327,0.714975845410628
443,44.0,3.0,0.5333333333333333,0.24489795918367346,0.3356643356643357,0.5035460992907801,0.7244897959183674,0.5941422594142259
444,44.0,4.0,0.7327586206896551,0.8415841584158416,0.7834101382488479,0.7727272727272727,0.8415841584158416,0.8056872037914691
445,44.0,5.0,0.5833333333333334,0.0660377358490566,0.11864406779661019,0.5,0.02830188679245283,0.053571428571428575
446,44.0,6.0,0.8064516129032258,0.9090909090909091,0.8547008547008547,0.8114754098360656,0.9,0.853448275862069
447,44.0,7.0,0.6692307692307692,0.8877551020408163,0.763157894736842,0.7924528301886793,0.8571428571428571,0.8235294117647058
448,44.0,8.0,0.4772727272727273,0.22340425531914893,0.30434782608695654,0.42105263157894735,0.425531914893617,0.4232804232804233
449,44.0,9.0,0.7051282051282052,0.6547619047619048,0.6790123456790124,0.616822429906542,0.7857142857142857,0.6910994764397905
450,45.0,0.0,0.4411764705882353,0.35294117647058826,0.392156862745098,0.5825242718446602,0.7058823529411765,0.6382978723404256
451,45.0,1.0,0.5777777777777777,0.42276422764227645,0.488262910798122,0.6923076923076923,0.5853658536585366,0.6343612334801763
452,45.0,2.0,0.8545454545454545,0.46534653465346537,0.6025641025641025,0.6915887850467289,0.7326732673267327,0.7115384615384615
453,45.0,3.0,1.0,0.01020408163265306,0.020202020202020204,0.5071428571428571,0.7244897959183674,0.5966386554621849
454,45.0,4.0,0.6025641025641025,0.9306930693069307,0.7315175097276264,0.7657657657657657,0.8415841584158416,0.80188679245283
455,45.0,5.0,0.4,0.33962264150943394,0.36734693877551017,0.6,0.02830188679245283,0.05405405405405406
456,45.0,6.0,0.8736842105263158,0.7545454545454545,0.8097560975609758,0.8114754098360656,0.9,0.853448275862069
457,45.0,7.0,0.9464285714285714,0.5408163265306123,0.6883116883116884,0.7924528301886793,0.8571428571428571,0.8235294117647058
458,45.0,8.0,0.23076923076923078,0.6702127659574468,0.34332425068119893,0.42105263157894735,0.425531914893617,0.4232804232804233
459,45.0,9.0,0.5948275862068966,0.8214285714285714,0.69,0.616822429906542,0.7857142857142857,0.6910994764397905
460,46.0,0.0,0.14285714285714285,0.011764705882352941,0.021739130434782608,0.5825242718446602,0.7058823529411765,0.6382978723404256
461,46.0,1.0,0.4233576642335766,0.4715447154471545,0.4461538461538461,0.6923076923076923,0.5853658536585366,0.6343612334801763
462,46.0,2.0,0.8536585365853658,0.3465346534653465,0.49295774647887325,0.6981132075471698,0.7326732673267327,0.714975845410628
463,46.0,3.0,0.21153846153846154,0.8979591836734694,0.3424124513618677,0.5071428571428571,0.7244897959183674,0.5966386554621849
464,46.0,4.0,0.9016393442622951,0.5445544554455446,0.6790123456790124,0.7657657657657657,0.8415841584158416,0.80188679245283
465,46.0,5.0,0.0,0.0,0.0,0.5,0.02830188679245283,0.053571428571428575
466,46.0,6.0,0.9318181818181818,0.7454545454545455,0.8282828282828283,0.8114754098360656,0.9,0.853448275862069
467,46.0,7.0,0.4722222222222222,0.8673469387755102,0.6115107913669064,0.7924528301886793,0.8571428571428571,0.8235294117647058
468,46.0,8.0,0.0,0.0,0.0,0.42105263157894735,0.425531914893617,0.4232804232804233
469,46.0,9.0,0.45901639344262296,0.3333333333333333,0.38620689655172413,0.616822429906542,0.7857142857142857,0.6910994764397905
470,47.0,0.0,0.0,0.0,0.0,0.5865384615384616,0.7176470588235294,0.6455026455026455
471,47.0,1.0,0.48148148148148145,0.10569105691056911,0.17333333333333334,0.6990291262135923,0.5853658536585366,0.6371681415929203
472,47.0,2.0,0.2694610778443114,0.8910891089108911,0.41379310344827586,0.6981132075471698,0.7326732673267327,0.714975845410628
473,47.0,3.0,0.5714285714285714,0.20408163265306123,0.3007518796992481,0.5035460992907801,0.7244897959183674,0.5941422594142259
474,47.0,4.0,0.9318181818181818,0.40594059405940597,0.5655172413793104,0.7747747747747747,0.8514851485148515,0.8113207547169811
475,47.0,5.0,0.15343915343915343,0.27358490566037735,0.1966101694915254,0.5,0.02830188679245283,0.053571428571428575
476,47.0,6.0,0.8198198198198198,0.8272727272727273,0.8235294117647058,0.8114754098360656,0.9,0.853448275862069
477,47.0,7.0,0.8041237113402062,0.7959183673469388,0.8,0.7924528301886793,0.8571428571428571,0.8235294117647058
478,47.0,8.0,0.3448275862068966,0.10638297872340426,0.16260162601626016,0.42105263157894735,0.425531914893617,0.4232804232804233
479,47.0,9.0,0.5447761194029851,0.8690476190476191,0.6697247706422019,0.6226415094339622,0.7857142857142857,0.6947368421052631
480,48.0,0.0,0.3333333333333333,0.03529411764705882,0.06382978723404256,0.5865384615384616,0.7176470588235294,0.6455026455026455
481,48.0,1.0,0.2,0.008130081300813009,0.015625000000000003,0.6990291262135923,0.5853658536585366,0.6371681415929203
482,48.0,2.0,0.828125,0.5247524752475248,0.6424242424242425,0.6981132075471698,0.7326732673267327,0.714975845410628
483,48.0,3.0,1.0,0.02040816326530612,0.039999999999999994,0.5035460992907801,0.7244897959183674,0.5941422594142259
484,48.0,4.0,0.9130434782608695,0.4158415841584158,0.5714285714285714,0.7747747747747747,0.8514851485148515,0.8113207547169811
485,48.0,5.0,0.1565040650406504,0.7264150943396226,0.25752508361204013,0.5,0.02830188679245283,0.053571428571428575
486,48.0,6.0,0.8264462809917356,0.9090909090909091,0.8658008658008658,0.8114754098360656,0.9,0.853448275862069
487,48.0,7.0,0.8382352941176471,0.5816326530612245,0.6867469879518072,0.7924528301886793,0.8571428571428571,0.8235294117647058
488,48.0,8.0,0.0,0.0,0.0,0.42105263157894735,0.425531914893617,0.4232804232804233
489,48.0,9.0,0.4083769633507853,0.9285714285714286,0.5672727272727273,0.6226415094339622,0.7857142857142857,0.6947368421052631
490,49.0,0.0,0.16666666666666666,0.011764705882352941,0.02197802197802198,0.5865384615384616,0.7176470588235294,0.6455026455026455
491,49.0,1.0,0.19617224880382775,1.0,0.328,0.6990291262135923,0.5853658536585366,0.6371681415929203
492,49.0,2.0,1.0,0.21782178217821782,0.35772357723577236,0.6915887850467289,0.7326732673267327,0.7115384615384615
493,49.0,3.0,0.32978723404255317,0.6326530612244898,0.43356643356643354,0.5035460992907801,0.7244897959183674,0.5941422594142259
494,49.0,4.0,0.8627450980392157,0.43564356435643564,0.5789473684210527,0.7747747747747747,0.8514851485148515,0.8113207547169811
495,49.0,5.0,0.0,0.0,0.0,0.5,0.02830188679245283,0.053571428571428575
496,49.0,6.0,0.8333333333333334,0.18181818181818182,0.2985074626865672,0.8114754098360656,0.9,0.853448275862069
497,49.0,7.0,0.8888888888888888,0.6530612244897959,0.7529411764705882,0.7924528301886793,0.8571428571428571,0.8235294117647058
498,49.0,8.0,0.0,0.0,0.0,0.4148936170212766,0.4148936170212766,0.4148936170212766
499,49.0,9.0,0.4444444444444444,0.047619047619047616,0.08602150537634409,0.6226415094339622,0.7857142857142857,0.6947368421052631
500,50.0,0.0,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.5865384615384616,0.7176470588235294,0.6455026455026455
501,50.0,1.0,0.0,0.0,0.0,0.6990291262135923,0.5853658536585366,0.6371681415929203
502,50.0,2.0,0.48905109489051096,0.6633663366336634,0.5630252100840336,0.6915887850467289,0.7326732673267327,0.7115384615384615
503,50.0,3.0,0.2398843930635838,0.8469387755102041,0.3738738738738739,0.5035460992907801,0.7244897959183674,0.5941422594142259
504,50.0,4.0,0.8666666666666667,0.25742574257425743,0.3969465648854962,0.7747747747747747,0.8514851485148515,0.8113207547169811
505,50.0,5.0,0.2,0.009433962264150943,0.018018018018018018,0.5,0.02830188679245283,0.053571428571428575
506,50.0,6.0,0.7338129496402878,0.9272727272727272,0.819277108433735,0.8114754098360656,0.9,0.853448275862069
507,50.0,7.0,0.9076923076923077,0.6020408163265306,0.7239263803680982,0.7924528301886793,0.8571428571428571,0.8235294117647058
508,50.0,8.0,0.0,0.0,0.0,0.4148936170212766,0.4148936170212766,0.4148936170212766
509,50.0,9.0,0.3615023474178404,0.9166666666666666,0.5185185185185186,0.6226415094339622,0.7857142857142857,0.6947368421052631
510,51.0,0.0,0.17142857142857143,0.9176470588235294,0.2888888888888889,0.5769230769230769,0.7058823529411765,0.634920634920635
511,51.0,1.0,0.0,0.0,0.0,0.6893203883495146,0.5772357723577236,0.6283185840707964
512,51.0,2.0,0.3054545454545455,0.8316831683168316,0.44680851063829785,0.6915887850467289,0.7326732673267327,0.7115384615384615
513,51.0,3.0,0.5,0.05102040816326531,0.0925925925925926,0.5071428571428571,0.7244897959183674,0.5966386554621849
514,51.0,4.0,0.8235294117647058,0.4158415841584158,0.5526315789473685,0.7678571428571429,0.8514851485148515,0.8075117370892019
515,51.0,5.0,0.0,0.0,0.0,0.5,0.02830188679245283,0.053571428571428575
516,51.0,6.0,0.8863636363636364,0.35454545454545455,0.5064935064935064,0.8114754098360656,0.9,0.853448275862069
517,51.0,7.0,0.8809523809523809,0.7551020408163265,0.8131868131868131,0.7924528301886793,0.8571428571428571,0.8235294117647058
518,51.0,8.0,0.0,0.0,0.0,0.4148936170212766,0.4148936170212766,0.4148936170212766
519,51.0,9.0,0.6623376623376623,0.6071428571428571,0.6335403726708074,0.6226415094339622,0.7857142857142857,0.6947368421052631
520,52.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.7058823529411765,0.634920634920635
521,52.0,1.0,0.21254355400696864,0.991869918699187,0.3500717360114778,0.6893203883495146,0.5772357723577236,0.6283185840707964
522,52.0,2.0,0.8571428571428571,0.1782178217821782,0.2950819672131147,0.6915887850467289,0.7326732673267327,0.7115384615384615
523,52.0,3.0,0.38461538461538464,0.20408163265306123,0.26666666666666666,0.5071428571428571,0.7244897959183674,0.5966386554621849
524,52.0,4.0,0.8095238095238095,0.6732673267326733,0.7351351351351353,0.7678571428571429,0.8514851485148515,0.8075117370892019
525,52.0,5.0,0.375,0.05660377358490566,0.09836065573770493,0.5,0.02830188679245283,0.053571428571428575
526,52.0,6.0,0.8548387096774194,0.4818181818181818,0.6162790697674418,0.8114754098360656,0.9,0.853448275862069
527,52.0,7.0,0.9344262295081968,0.5816326530612245,0.7169811320754718,0.7924528301886793,0.8571428571428571,0.8235294117647058
528,52.0,8.0,0.0,0.0,0.0,0.4148936170212766,0.4148936170212766,0.4148936170212766
529,52.0,9.0,0.5826086956521739,0.7976190476190477,0.6733668341708543,0.6226415094339622,0.7857142857142857,0.6947368421052631
530,53.0,0.0,0.2832618025751073,0.7764705882352941,0.4150943396226415,0.5769230769230769,0.7058823529411765,0.634920634920635
531,53.0,1.0,0.5625,0.07317073170731707,0.12949640287769784,0.6893203883495146,0.5772357723577236,0.6283185840707964
532,53.0,2.0,0.4444444444444444,0.7128712871287128,0.5475285171102661,0.6915887850467289,0.7326732673267327,0.7115384615384615
533,53.0,3.0,0.5371900826446281,0.6632653061224489,0.593607305936073,0.5071428571428571,0.7244897959183674,0.5966386554621849
534,53.0,4.0,0.6506849315068494,0.9405940594059405,0.7692307692307692,0.7657657657657657,0.8415841584158416,0.80188679245283
535,53.0,5.0,0.0,0.0,0.0,0.5,0.02830188679245283,0.053571428571428575
536,53.0,6.0,0.8269230769230769,0.7818181818181819,0.8037383177570092,0.8114754098360656,0.9,0.853448275862069
537,53.0,7.0,0.5870967741935483,0.9285714285714286,0.7193675889328063,0.7924528301886793,0.8571428571428571,0.8235294117647058
538,53.0,8.0,0.8888888888888888,0.0851063829787234,0.15533980582524273,0.4148936170212766,0.4148936170212766,0.4148936170212766
539,53.0,9.0,0.7884615384615384,0.4880952380952381,0.6029411764705882,0.616822429906542,0.7857142857142857,0.6910994764397905
540,54.0,0.0,0.5384615384615384,0.08235294117647059,0.14285714285714285,0.5714285714285714,0.7058823529411765,0.6315789473684211
541,54.0,1.0,0.29411764705882354,0.08130081300813008,0.12738853503184713,0.6893203883495146,0.5772357723577236,0.6283185840707964
542,54.0,2.0,0.8703703703703703,0.46534653465346537,0.6064516129032258,0.6981132075471698,0.7326732673267327,0.714975845410628
543,54.0,3.0,0.3103448275862069,0.09183673469387756,0.14173228346456693,0.5071428571428571,0.7244897959183674,0.5966386554621849
544,54.0,4.0,0.8611111111111112,0.6138613861386139,0.7167630057803468,0.7678571428571429,0.8514851485148515,0.8075117370892019
545,54.0,5.0,0.14869888475836432,0.7547169811320755,0.24844720496894412,0.42857142857142855,0.02830188679245283,0.05309734513274336
546,54.0,6.0,0.8264462809917356,0.9090909090909091,0.8658008658008658,0.8114754098360656,0.9,0.853448275862069
547,54.0,7.0,0.9642857142857143,0.5510204081632653,0.7012987012987012,0.7924528301886793,0.8571428571428571,0.8235294117647058
548,54.0,8.0,0.26666666666666666,0.0425531914893617,0.07339449541284403,0.40860215053763443,0.40425531914893614,0.40641711229946526
549,54.0,9.0,0.6323529411764706,0.5119047619047619,0.5657894736842105,0.6226415094339622,0.7857142857142857,0.6947368421052631
550,55.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7058823529411765,0.6315789473684211
551,55.0,1.0,0.24380165289256198,0.959349593495935,0.3887973640856672,0.6893203883495146,0.5772357723577236,0.6283185840707964
552,55.0,2.0,1.0,0.1782178217821782,0.3025210084033613,0.6981132075471698,0.7326732673267327,0.714975845410628
553,55.0,3.0,0.0,0.0,0.0,0.5071428571428571,0.7244897959183674,0.5966386554621849
554,55.0,4.0,0.5,0.039603960396039604,0.07339449541284403,0.7747747747747747,0.8514851485148515,0.8113207547169811
555,55.0,5.0,0.42857142857142855,0.02830188679245283,0.05309734513274336,0.42857142857142855,0.02830188679245283,0.05309734513274336
556,55.0,6.0,0.4068441064638783,0.9727272727272728,0.5737265415549598,0.8114754098360656,0.9,0.853448275862069
557,55.0,7.0,0.8961038961038961,0.7040816326530612,0.7885714285714286,0.7924528301886793,0.8571428571428571,0.8235294117647058
558,55.0,8.0,0.0,0.0,0.0,0.4148936170212766,0.4148936170212766,0.4148936170212766
559,55.0,9.0,0.5314685314685315,0.9047619047619048,0.6696035242290748,0.6226415094339622,0.7857142857142857,0.6947368421052631
560,56.0,0.0,0.625,0.058823529411764705,0.10752688172043011,0.5714285714285714,0.7058823529411765,0.6315789473684211
561,56.0,1.0,0.3770491803278688,0.9349593495934959,0.5373831775700935,0.6893203883495146,0.5772357723577236,0.6283185840707964
562,56.0,2.0,0.7525773195876289,0.7227722772277227,0.7373737373737373,0.6981132075471698,0.7326732673267327,0.714975845410628
563,56.0,3.0,0.42857142857142855,0.030612244897959183,0.05714285714285714,0.5071428571428571,0.7244897959183674,0.5966386554621849
564,56.0,4.0,0.7142857142857143,0.7920792079207921,0.7511737089201879,0.7747747747747747,0.8514851485148515,0.8113207547169811
565,56.0,5.0,0.375,0.22641509433962265,0.28235294117647064,0.42857142857142855,0.02830188679245283,0.05309734513274336
566,56.0,6.0,0.6959459459459459,0.9363636363636364,0.7984496124031008,0.8114754098360656,0.9,0.853448275862069
567,56.0,7.0,0.9183673469387755,0.45918367346938777,0.6122448979591837,0.7924528301886793,0.8571428571428571,0.8235294117647058
568,56.0,8.0,0.2857142857142857,0.02127659574468085,0.039603960396039604,0.4148936170212766,0.4148936170212766,0.4148936170212766
569,56.0,9.0,0.37438423645320196,0.9047619047619048,0.529616724738676,0.6226415094339622,0.7857142857142857,0.6947368421052631
570,57.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7058823529411765,0.6315789473684211
571,57.0,1.0,0.7283950617283951,0.4796747967479675,0.5784313725490197,0.6893203883495146,0.5772357723577236,0.6283185840707964
572,57.0,2.0,0.47305389221556887,0.7821782178217822,0.5895522388059702,0.6981132075471698,0.7326732673267327,0.714975845410628
573,57.0,3.0,0.5517241379310345,0.16326530612244897,0.25196850393700787,0.5035971223021583,0.7142857142857143,0.590717299578059
574,57.0,4.0,0.47342995169082125,0.9702970297029703,0.6363636363636365,0.7747747747747747,0.8514851485148515,0.8113207547169811
575,57.0,5.0,0.3,0.16981132075471697,0.21686746987951805,0.42857142857142855,0.02830188679245283,0.05309734513274336
576,57.0,6.0,0.7357142857142858,0.9363636363636364,0.8240000000000001,0.8048780487804879,0.9,0.8497854077253219
577,57.0,7.0,0.7043478260869566,0.826530612244898,0.7605633802816901,0.7924528301886793,0.8571428571428571,0.8235294117647058
578,57.0,8.0,0.29375,0.5,0.3700787401574803,0.4148936170212766,0.4148936170212766,0.4148936170212766
579,57.0,9.0,0.65,0.30952380952380953,0.41935483870967744,0.6226415094339622,0.7857142857142857,0.6947368421052631
580,58.0,0.0,0.0,0.0,0.0,0.5700934579439252,0.7176470588235294,0.6354166666666667
581,58.0,1.0,0.0,0.0,0.0,0.6826923076923077,0.5772357723577236,0.6255506607929515
582,58.0,2.0,0.6944444444444444,0.7425742574257426,0.7177033492822966,0.7047619047619048,0.7326732673267327,0.7184466019417477
583,58.0,3.0,0.59375,0.19387755102040816,0.2923076923076923,0.5035971223021583,0.7142857142857143,0.590717299578059
584,58.0,4.0,0.8604651162790697,0.36633663366336633,0.5138888888888888,0.7747747747747747,0.8514851485148515,0.8113207547169811
585,58.0,5.0,0.5,0.009433962264150943,0.018518518518518517,0.42857142857142855,0.02830188679245283,0.05309734513274336
586,58.0,6.0,0.9436619718309859,0.6090909090909091,0.7403314917127072,0.8114754098360656,0.9,0.853448275862069
587,58.0,7.0,0.9166666666666666,0.4489795918367347,0.6027397260273972,0.7924528301886793,0.8571428571428571,0.8235294117647058
588,58.0,8.0,0.1747787610619469,0.8404255319148937,0.28937728937728935,0.40860215053763443,0.40425531914893614,0.40641711229946526
589,58.0,9.0,0.3236514522821577,0.9285714285714286,0.4800000000000001,0.6226415094339622,0.7857142857142857,0.6947368421052631
590,59.0,0.0,0.45454545454545453,0.4117647058823529,0.4320987654320988,0.5700934579439252,0.7176470588235294,0.6354166666666667
591,59.0,1.0,0.6363636363636364,0.17073170731707318,0.2692307692307692,0.6826923076923077,0.5772357723577236,0.6255506607929515
592,59.0,2.0,0.40454545454545454,0.8811881188118812,0.5545171339563862,0.7047619047619048,0.7326732673267327,0.7184466019417477
593,59.0,3.0,0.35802469135802467,0.5918367346938775,0.4461538461538461,0.5035971223021583,0.7142857142857143,0.590717299578059
594,59.0,4.0,0.875,0.7623762376237624,0.8148148148148149,0.7747747747747747,0.8514851485148515,0.8113207547169811
595,59.0,5.0,0.26666666666666666,0.03773584905660377,0.06611570247933884,0.42857142857142855,0.02830188679245283,0.05309734513274336
596,59.0,6.0,0.8936170212765957,0.7636363636363637,0.8235294117647058,0.8114754098360656,0.9,0.853448275862069
597,59.0,7.0,0.6206896551724138,0.9183673469387755,0.7407407407407407,0.7924528301886793,0.8571428571428571,0.8235294117647058
598,59.0,8.0,0.3125,0.5319148936170213,0.3937007874015748,0.40860215053763443,0.40425531914893614,0.40641711229946526
599,59.0,9.0,0.6666666666666666,0.047619047619047616,0.08888888888888889,0.6226415094339622,0.7857142857142857,0.6947368421052631
600,60.0,0.0,0.525,0.49411764705882355,0.5090909090909093,0.5700934579439252,0.7176470588235294,0.6354166666666667
601,60.0,1.0,0.5625,0.07317073170731707,0.12949640287769784,0.6826923076923077,0.5772357723577236,0.6255506607929515
602,60.0,2.0,0.49404761904761907,0.8217821782178217,0.617100371747212,0.7047619047619048,0.7326732673267327,0.7184466019417477
603,60.0,3.0,0.5588235294117647,0.19387755102040816,0.28787878787878785,0.5035971223021583,0.7142857142857143,0.590717299578059
604,60.0,4.0,0.7101449275362319,0.9702970297029703,0.8200836820083682,0.7818181818181819,0.8514851485148515,0.8151658767772512
605,60.0,5.0,0.19047619047619047,0.4528301886792453,0.2681564245810056,0.42857142857142855,0.02830188679245283,0.05309734513274336
606,60.0,6.0,0.8807339449541285,0.8727272727272727,0.8767123287671234,0.8114754098360656,0.9,0.853448275862069
607,60.0,7.0,0.78,0.7959183673469388,0.7878787878787878,0.7924528301886793,0.8571428571428571,0.8235294117647058
608,60.0,8.0,0.3333333333333333,0.2765957446808511,0.3023255813953488,0.40860215053763443,0.40425531914893614,0.40641711229946526
609,60.0,9.0,0.8,0.23809523809523808,0.36697247706422015,0.6261682242990654,0.7976190476190477,0.7015706806282722
610,61.0,0.0,0.35,0.08235294117647059,0.13333333333333333,0.5700934579439252,0.7176470588235294,0.6354166666666667
611,61.0,1.0,0.14285714285714285,0.008130081300813009,0.015384615384615387,0.6826923076923077,0.5772357723577236,0.6255506607929515
612,61.0,2.0,0.9152542372881356,0.5346534653465347,0.675,0.7047619047619048,0.7326732673267327,0.7184466019417477
613,61.0,3.0,0.1803921568627451,0.9387755102040817,0.3026315789473685,0.5072463768115942,0.7142857142857143,0.5932203389830508
614,61.0,4.0,0.7272727272727273,0.4752475247524752,0.5748502994011976,0.7818181818181819,0.8514851485148515,0.8151658767772512
615,61.0,5.0,0.6666666666666666,0.018867924528301886,0.03669724770642202,0.42857142857142855,0.02830188679245283,0.05309734513274336
616,61.0,6.0,0.9565217391304348,0.8,0.8712871287128713,0.8114754098360656,0.9,0.853448275862069
617,61.0,7.0,0.8369565217391305,0.7857142857142857,0.8105263157894738,0.7924528301886793,0.8571428571428571,0.8235294117647058
618,61.0,8.0,0.0,0.0,0.0,0.40425531914893614,0.40425531914893614,0.40425531914893614
619,61.0,9.0,0.5033112582781457,0.9047619047619048,0.6468085106382979,0.6261682242990654,0.7976190476190477,0.7015706806282722
620,62.0,0.0,0.18793503480278423,0.9529411764705882,0.313953488372093,0.5714285714285714,0.7058823529411765,0.6315789473684211
621,62.0,1.0,0.2,0.04878048780487805,0.07843137254901962,0.6698113207547169,0.5772357723577236,0.6200873362445414
622,62.0,2.0,1.0,0.22772277227722773,0.3709677419354839,0.7047619047619048,0.7326732673267327,0.7184466019417477
623,62.0,3.0,0.4625,0.37755102040816324,0.4157303370786517,0.5072463768115942,0.7142857142857143,0.5932203389830508
